player_name,team,season,runs,balls_faced,outs,fours,sixes,strike_rate,balls_bowled,runs_conceded,wickets,overs,economy,is_batsman,is_bowler,is_allrounder,is_pure_batsman,is_pure_bowler,fantasy_points
Sandeep Sharma,Sunrisers Hyderabad,2018,0.0,4.0,2.0,0.0,0.0,0.0,264.0,333.0,12.0,44.0,7.568181818181818,False,True,False,False,True,300.0
B Kumar,Sunrisers Hyderabad,2018,13.0,16.0,1.0,1.0,0.0,81.25,277.0,354.0,9.0,46.166666666666664,7.667870036101083,False,True,False,False,True,239.0
CR Brathwaite,Sunrisers Hyderabad,2018,75.0,48.0,3.0,1.0,8.0,156.25,61.0,94.0,5.0,10.166666666666666,9.245901639344263,False,True,False,False,True,227.0
AD Hales,Sunrisers Hyderabad,2018,148.0,117.0,6.0,13.0,6.0,126.4957264957265,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,173.0
WP Saha,Sunrisers Hyderabad,2018,122.0,102.0,8.0,17.0,1.0,119.6078431372549,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,141.0
B Stanlake,Sunrisers Hyderabad,2018,5.0,2.0,0.0,1.0,0.0,250.0,96.0,130.0,5.0,16.0,8.125,False,True,False,False,True,131.0
Basil Thampi,Sunrisers Hyderabad,2018,3.0,6.0,1.0,0.0,0.0,50.0,61.0,114.0,5.0,10.166666666666666,11.21311475409836,False,True,False,False,True,128.0
DJ Hooda,Sunrisers Hyderabad,2018,87.0,81.0,4.0,2.0,3.0,107.4074074074074,18.0,24.0,0.0,3.0,8.0,False,False,False,False,False,95.0
SP Goswami,Sunrisers Hyderabad,2018,52.0,38.0,3.0,6.0,1.0,136.8421052631579,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,60.0
Mohammad Nabi,Sunrisers Hyderabad,2018,18.0,12.0,2.0,3.0,0.0,150.0,30.0,47.0,1.0,5.0,9.4,False,False,False,False,False,56.0
CJ Jordan,Sunrisers Hyderabad,2018,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,0.0,4.0,7.75,False,False,False,False,False,0.0
KK Ahmed,Sunrisers Hyderabad,2018,0.0,0.0,0.0,0.0,0.0,0.0,18.0,38.0,0.0,3.0,12.666666666666666,False,False,False,False,False,0.0
RK Bhui,Sunrisers Hyderabad,2018,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
Imran Tahir,Chennai Super Kings,2019,0.0,0.0,0.0,0.0,0.0,0.0,386.0,431.0,26.0,64.33333333333333,6.699481865284974,False,True,False,False,True,650.0
DL Chahar,Chennai Super Kings,2019,7.0,9.0,2.0,1.0,0.0,77.77777777777777,387.0,482.0,22.0,64.5,7.4728682170542635,False,True,False,False,True,558.0
RA Jadeja,Chennai Super Kings,2019,106.0,87.0,2.0,7.0,4.0,121.83908045977012,324.0,343.0,15.0,54.0,6.351851851851852,False,True,False,False,True,496.0
MS Dhoni,Chennai Super Kings,2019,416.0,305.0,4.0,22.0,23.0,136.39344262295083,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,484.0
SR Watson,Chennai Super Kings,2019,398.0,311.0,17.0,42.0,20.0,127.97427652733118,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,480.0
F du Plessis,Chennai Super Kings,2019,396.0,321.0,11.0,36.0,15.0,123.3644859813084,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,462.0
SK Raina,Chennai Super Kings,2019,383.0,312.0,16.0,45.0,9.0,122.75641025641026,6.0,6.0,0.0,1.0,6.0,True,False,False,True,False,446.0
Harbhajan Singh,Chennai Super Kings,2019,1.0,3.0,1.0,0.0,0.0,33.333333333333336,264.0,312.0,16.0,44.0,7.090909090909091,False,True,False,False,True,401.0
DJ Bravo,Chennai Super Kings,2019,80.0,66.0,5.0,6.0,3.0,121.21212121212122,247.0,330.0,11.0,41.166666666666664,8.016194331983806,False,True,False,False,True,367.0
AT Rayudu,Chennai Super Kings,2019,282.0,301.0,12.0,20.0,7.0,93.68770764119601,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,316.0
SN Thakur,Chennai Super Kings,2019,14.0,7.0,1.0,1.0,1.0,200.0,180.0,281.0,8.0,30.0,9.366666666666667,False,True,False,False,True,217.0
KM Jadhav,Chennai Super Kings,2019,162.0,166.0,9.0,19.0,3.0,97.59036144578313,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,187.0
MJ Santner,Chennai Super Kings,2019,32.0,22.0,1.0,0.0,3.0,145.45454545454547,84.0,94.0,4.0,14.0,6.714285714285714,False,True,False,False,True,148.0
M Vijay,Chennai Super Kings,2019,64.0,61.0,2.0,6.0,1.0,104.91803278688525,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,72.0
SC Kuggeleijn,Chennai Super Kings,2019,0.0,0.0,0.0,0.0,0.0,0.0,48.0,71.0,2.0,8.0,8.875,False,False,False,False,False,50.0
KV Sharma,Chennai Super Kings,2019,0.0,0.0,0.0,0.0,0.0,0.0,17.0,33.0,1.0,2.8333333333333335,11.647058823529411,False,False,False,False,False,25.0
MM Sharma,Chennai Super Kings,2019,0.0,2.0,0.0,0.0,0.0,0.0,18.0,27.0,1.0,3.0,9.0,False,False,False,False,False,25.0
DR Shorey,Chennai Super Kings,2019,5.0,8.0,1.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,5.0
SW Billings,Chennai Super Kings,2019,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
K Rabada,Delhi Capitals,2019,14.0,15.0,3.0,0.0,1.0,93.33333333333333,288.0,375.0,26.0,48.0,7.8125,False,True,False,False,True,666.0
S Dhawan,Delhi Capitals,2019,521.0,382.0,15.0,64.0,11.0,136.38743455497382,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,607.0
RR Pant,Delhi Capitals,2019,494.0,302.0,13.0,37.0,27.0,163.57615894039736,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,595.0
SS Iyer,Delhi Capitals,2019,467.0,386.0,16.0,42.0,14.0,120.98445595854922,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,537.0
PP Shaw,Delhi Capitals,2019,353.0,263.0,15.0,45.0,9.0,134.22053231939162,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,416.0
AR Patel,Delhi Capitals,2019,110.0,87.0,6.0,10.0,3.0,126.4367816091954,306.0,364.0,10.0,51.0,7.137254901960785,False,True,False,False,True,376.0
CH Morris,Delhi Capitals,2019,32.0,37.0,6.0,1.0,2.0,86.48648648648648,198.0,306.0,13.0,33.0,9.272727272727273,False,True,False,False,True,362.0
I Sharma,Delhi Capitals,2019,10.0,3.0,0.0,1.0,1.0,333.3333333333333,276.0,349.0,13.0,46.0,7.586956521739131,False,True,False,False,True,338.0
A Mishra,Delhi Capitals,2019,21.0,24.0,2.0,2.0,0.0,87.5,240.0,270.0,11.0,40.0,6.75,False,True,False,False,True,298.0
KMA Paul,Delhi Capitals,2019,18.0,24.0,4.0,1.0,1.0,75.0,163.0,237.0,9.0,27.166666666666668,8.723926380368098,False,True,False,False,True,246.0
CA Ingram,Delhi Capitals,2019,184.0,154.0,10.0,20.0,5.0,119.48051948051948,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,214.0
S Lamichhane,Delhi Capitals,2019,0.0,1.0,1.0,0.0,0.0,0.0,138.0,210.0,8.0,23.0,9.130434782608695,False,True,False,False,True,200.0
TA Boult,Delhi Capitals,2019,7.0,4.0,1.0,0.0,1.0,175.0,114.0,163.0,5.0,19.0,8.578947368421053,False,True,False,False,True,134.0
SE Rutherford,Delhi Capitals,2019,73.0,54.0,5.0,2.0,7.0,135.1851851851852,41.0,59.0,1.0,6.833333333333333,8.634146341463415,False,False,False,False,False,114.0
C Munro,Delhi Capitals,2019,84.0,70.0,4.0,9.0,4.0,120.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,101.0
R Tewatia,Delhi Capitals,2019,26.0,22.0,1.0,2.0,1.0,118.18181818181819,38.0,42.0,2.0,6.333333333333333,6.631578947368421,False,False,False,False,False,80.0
J Suchith,Delhi Capitals,2019,6.0,15.0,1.0,0.0,0.0,40.0,24.0,28.0,2.0,4.0,7.0,False,False,False,False,False,56.0
HV Patel,Delhi Capitals,2019,0.0,2.0,1.0,0.0,0.0,0.0,48.0,77.0,2.0,8.0,9.625,False,False,False,False,False,50.0
Avesh Khan,Delhi Capitals,2019,4.0,3.0,0.0,1.0,0.0,133.33333333333334,18.0,30.0,0.0,3.0,10.0,False,False,False,False,False,5.0
GH Vihari,Delhi Capitals,2019,4.0,8.0,2.0,0.0,0.0,50.0,6.0,9.0,0.0,1.0,9.0,False,False,False,False,False,4.0
KL Rahul,Kings XI Punjab,2019,593.0,437.0,11.0,49.0,25.0,135.6979405034325,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,692.0
CH Gayle,Kings XI Punjab,2019,490.0,319.0,12.0,45.0,34.0,153.6050156739812,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,613.0
Mohammed Shami,Kings XI Punjab,2019,1.0,2.0,1.0,0.0,0.0,50.0,324.0,469.0,19.0,54.0,8.685185185185185,False,True,False,False,True,476.0
R Ashwin,Kings XI Punjab,2019,42.0,28.0,5.0,3.0,3.0,150.0,330.0,400.0,15.0,55.0,7.2727272727272725,False,True,False,False,True,436.0
MA Agarwal,Kings XI Punjab,2019,332.0,234.0,11.0,26.0,14.0,141.8803418803419,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,396.0
SM Curran,Kings XI Punjab,2019,95.0,55.0,4.0,13.0,3.0,172.72727272727272,198.0,323.0,10.0,33.0,9.787878787878787,False,True,False,False,True,374.0
DA Miller,Kings XI Punjab,2019,213.0,164.0,8.0,19.0,7.0,129.8780487804878,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,246.0
N Pooran,Kings XI Punjab,2019,168.0,107.0,6.0,10.0,14.0,157.00934579439252,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,216.0
SN Khan,Kings XI Punjab,2019,180.0,141.0,4.0,19.0,4.0,127.65957446808511,2.0,6.0,0.0,0.3333333333333333,18.0,True,False,False,True,False,207.0
Mandeep Singh,Kings XI Punjab,2019,165.0,120.0,4.0,10.0,4.0,137.5,12.0,26.0,0.0,2.0,13.0,True,False,False,True,False,183.0
GC Viljoen,Kings XI Punjab,2019,3.0,7.0,2.0,0.0,0.0,42.857142857142854,138.0,222.0,7.0,23.0,9.652173913043478,False,True,False,False,True,178.0
M Ashwin,Kings XI Punjab,2019,3.0,5.0,1.0,0.0,0.0,60.0,204.0,255.0,5.0,34.0,7.5,False,True,False,False,True,128.0
AJ Tye,Kings XI Punjab,2019,0.0,2.0,0.0,0.0,0.0,0.0,132.0,233.0,3.0,22.0,10.590909090909092,False,True,False,False,True,75.0
AS Rajpoot,Kings XI Punjab,2019,0.0,0.0,0.0,0.0,0.0,0.0,96.0,152.0,3.0,16.0,9.5,False,True,False,False,True,75.0
Arshdeep Singh,Kings XI Punjab,2019,0.0,0.0,0.0,0.0,0.0,0.0,60.0,109.0,3.0,10.0,10.9,False,True,False,False,True,75.0
Mujeeb Ur Rahman,Kings XI Punjab,2019,0.0,4.0,1.0,0.0,0.0,0.0,114.0,191.0,3.0,19.0,10.052631578947368,False,True,False,False,True,75.0
Harpreet Brar,Kings XI Punjab,2019,20.0,12.0,0.0,2.0,1.0,166.66666666666666,30.0,48.0,0.0,5.0,9.6,False,False,False,False,False,34.0
CV Varun,Kings XI Punjab,2019,0.0,0.0,0.0,0.0,0.0,0.0,18.0,35.0,1.0,3.0,11.666666666666666,False,False,False,False,False,25.0
P Simran Singh,Kings XI Punjab,2019,16.0,17.0,1.0,1.0,1.0,94.11764705882354,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,19.0
KK Nair,Kings XI Punjab,2019,5.0,6.0,1.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,5.0
AD Russell,Kolkata Knight Riders,2019,514.0,249.0,10.0,32.0,52.0,206.42570281124497,181.0,287.0,11.0,30.166666666666668,9.513812154696133,True,True,True,False,False,935.0
CA Lynn,Kolkata Knight Riders,2019,405.0,288.0,13.0,41.0,22.0,140.625,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,500.0
N Rana,Kolkata Knight Riders,2019,344.0,235.0,10.0,27.0,21.0,146.38297872340425,48.0,72.0,3.0,8.0,9.0,True,False,False,True,False,498.0
SP Narine,Kolkata Knight Riders,2019,143.0,85.0,7.0,17.0,9.0,168.23529411764707,266.0,347.0,10.0,44.333333333333336,7.827067669172933,False,True,False,False,True,438.0
Shubman Gill,Kolkata Knight Riders,2019,296.0,237.0,9.0,21.0,10.0,124.89451476793249,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,337.0
RV Uthappa,Kolkata Knight Riders,2019,284.0,247.0,9.0,28.0,10.0,114.97975708502024,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,332.0
KD Karthik,Kolkata Knight Riders,2019,254.0,173.0,8.0,22.0,14.0,146.82080924855492,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,314.0
PP Chawla,Kolkata Knight Riders,2019,42.0,37.0,3.0,4.0,2.0,113.51351351351352,267.0,399.0,10.0,44.5,8.96629213483146,False,True,False,False,True,300.0
HF Gurney,Kolkata Knight Riders,2019,1.0,5.0,0.0,0.0,0.0,20.0,162.0,238.0,7.0,27.0,8.814814814814815,False,True,False,False,True,176.0
M Prasidh Krishna,Kolkata Knight Riders,2019,0.0,2.0,1.0,0.0,0.0,0.0,248.0,387.0,5.0,41.333333333333336,9.362903225806452,False,True,False,False,True,125.0
Kuldeep Yadav,Kolkata Knight Riders,2019,12.0,8.0,1.0,1.0,0.0,150.0,198.0,286.0,4.0,33.0,8.666666666666666,False,True,False,False,True,113.0
LH Ferguson,Kolkata Knight Riders,2019,0.0,0.0,0.0,0.0,0.0,0.0,102.0,183.0,2.0,17.0,10.764705882352942,False,True,False,False,True,50.0
S Sandeep Warrier,Kolkata Knight Riders,2019,0.0,0.0,0.0,0.0,0.0,0.0,72.0,85.0,2.0,12.0,7.083333333333333,False,True,False,False,True,50.0
RK Singh,Kolkata Knight Riders,2019,37.0,34.0,2.0,1.0,2.0,108.82352941176471,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,42.0
Y Prithvi Raj,Kolkata Knight Riders,2019,0.0,1.0,0.0,0.0,0.0,0.0,30.0,57.0,1.0,5.0,11.4,False,False,False,False,False,25.0
CR Brathwaite,Kolkata Knight Riders,2019,11.0,9.0,2.0,1.0,0.0,122.22222222222223,18.0,29.0,0.0,3.0,9.666666666666666,False,False,False,False,False,12.0
KC Cariappa,Kolkata Knight Riders,2019,9.0,3.0,0.0,0.0,1.0,300.0,12.0,34.0,0.0,2.0,17.0,False,False,False,False,False,11.0
NS Naik,Kolkata Knight Riders,2019,7.0,16.0,1.0,1.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,8.0
JL Denly,Kolkata Knight Riders,2019,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,0.0
HH Pandya,Mumbai Indians,2019,409.0,211.0,9.0,28.0,30.0,193.8388625592417,255.0,390.0,14.0,42.5,9.176470588235293,True,True,True,False,False,857.0
Q de Kock,Mumbai Indians,2019,529.0,396.0,14.0,45.0,25.0,133.58585858585857,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,624.0
KH Pandya,Mumbai Indians,2019,183.0,150.0,11.0,18.0,5.0,122.0,276.0,335.0,12.0,46.0,7.282608695652174,True,True,True,False,False,511.0
JJ Bumrah,Mumbai Indians,2019,0.0,1.0,0.0,0.0,0.0,0.0,374.0,417.0,20.0,62.333333333333336,6.689839572192513,False,True,False,False,True,500.0
SA Yadav,Mumbai Indians,2019,424.0,324.0,13.0,45.0,10.0,130.8641975308642,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,489.0
RG Sharma,Mumbai Indians,2019,405.0,314.0,14.0,52.0,10.0,128.98089171974522,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,477.0
SL Malinga,Mumbai Indians,2019,0.0,0.0,0.0,0.0,0.0,0.0,269.0,438.0,16.0,44.833333333333336,9.769516728624536,False,True,False,False,True,400.0
KA Pollard,Mumbai Indians,2019,281.0,176.0,8.0,14.0,22.0,159.6590909090909,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,349.0
RD Chahar,Mumbai Indians,2019,12.0,11.0,2.0,2.0,0.0,109.0909090909091,282.0,308.0,13.0,47.0,6.553191489361702,False,True,False,False,True,339.0
AS Joseph,Mumbai Indians,2019,15.0,13.0,0.0,2.0,0.0,115.38461538461539,52.0,87.0,6.0,8.666666666666666,10.038461538461538,False,False,False,False,False,167.0
JP Behrendorff,Mumbai Indians,2019,0.0,0.0,0.0,0.0,0.0,0.0,114.0,165.0,5.0,19.0,8.68421052631579,False,True,False,False,True,125.0
Ishan Kishan,Mumbai Indians,2019,101.0,100.0,5.0,8.0,4.0,101.0,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,117.0
Yuvraj Singh,Mumbai Indians,2019,98.0,75.0,4.0,7.0,6.0,130.66666666666666,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,117.0
MJ McClenaghan,Mumbai Indians,2019,11.0,16.0,2.0,2.0,0.0,68.75,108.0,142.0,3.0,18.0,7.888888888888889,False,True,False,False,True,88.0
E Lewis,Mumbai Indians,2019,48.0,52.0,3.0,4.0,2.0,92.3076923076923,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,56.0
BCJ Cutting,Mumbai Indians,2019,18.0,17.0,2.0,1.0,1.0,105.88235294117646,12.0,27.0,1.0,2.0,13.5,False,False,False,False,False,46.0
AS Roy,Mumbai Indians,2019,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,2.0,5.5,False,False,False,False,False,35.0
M Markande,Mumbai Indians,2019,6.0,5.0,1.0,1.0,0.0,120.0,36.0,59.0,1.0,6.0,9.833333333333334,False,False,False,False,False,32.0
J Yadav,Mumbai Indians,2019,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,1.0,7.0,7.142857142857143,False,False,False,False,False,25.0
SD Lad,Mumbai Indians,2019,15.0,13.0,1.0,1.0,1.0,115.38461538461539,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,18.0
Rasikh Salam,Mumbai Indians,2019,5.0,4.0,0.0,0.0,0.0,125.0,24.0,42.0,0.0,4.0,10.5,False,False,False,False,False,5.0
BB Sran,Mumbai Indians,2019,3.0,3.0,0.0,0.0,0.0,100.0,24.0,51.0,0.0,4.0,12.75,False,False,False,False,False,3.0
S Gopal,Rajasthan Royals,2019,63.0,46.0,4.0,8.0,1.0,136.95652173913044,288.0,347.0,20.0,48.0,7.229166666666667,False,True,False,False,True,573.0
AM Rahane,Rajasthan Royals,2019,393.0,285.0,12.0,45.0,9.0,137.89473684210526,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,456.0
SV Samson,Rajasthan Royals,2019,342.0,229.0,9.0,28.0,13.0,149.34497816593887,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,406.0
JC Buttler,Rajasthan Royals,2019,311.0,205.0,7.0,38.0,14.0,151.70731707317074,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,387.0
JC Archer,Rajasthan Royals,2019,67.0,40.0,2.0,4.0,4.0,167.5,259.0,290.0,11.0,43.166666666666664,6.718146718146718,False,True,False,False,True,364.0
SPD Smith,Rajasthan Royals,2019,319.0,273.0,8.0,30.0,4.0,116.84981684981685,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,357.0
BA Stokes,Rajasthan Royals,2019,123.0,97.0,6.0,8.0,4.0,126.80412371134021,101.0,189.0,6.0,16.833333333333332,11.227722772277227,False,True,False,False,True,289.0
JD Unadkat,Rajasthan Royals,2019,1.0,3.0,1.0,0.0,0.0,33.333333333333336,224.0,398.0,10.0,37.333333333333336,10.660714285714286,False,True,False,False,True,251.0
R Parag,Rajasthan Royals,2019,160.0,126.0,4.0,17.0,5.0,126.98412698412699,84.0,121.0,2.0,14.0,8.642857142857142,True,True,True,False,False,237.0
RA Tripathi,Rajasthan Royals,2019,141.0,117.0,6.0,13.0,2.0,120.51282051282051,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,158.0
DS Kulkarni,Rajasthan Royals,2019,5.0,3.0,0.0,1.0,0.0,166.66666666666666,210.0,335.0,6.0,35.0,9.571428571428571,False,True,False,False,True,156.0
O Thomas,Rajasthan Royals,2019,0.0,0.0,0.0,0.0,0.0,0.0,60.0,79.0,5.0,10.0,7.9,False,True,False,False,True,125.0
STR Binny,Rajasthan Royals,2019,70.0,40.0,3.0,5.0,4.0,175.0,42.0,44.0,1.0,7.0,6.285714285714286,False,False,False,False,False,118.0
IS Sodhi,Rajasthan Royals,2019,6.0,11.0,1.0,0.0,0.0,54.54545454545455,43.0,67.0,4.0,7.166666666666667,9.348837209302326,False,False,False,False,False,106.0
VR Aaron,Rajasthan Royals,2019,3.0,7.0,0.0,0.0,0.0,42.857142857142854,72.0,116.0,4.0,12.0,9.666666666666666,False,True,False,False,True,103.0
LS Livingstone,Rajasthan Royals,2019,70.0,48.0,3.0,6.0,5.0,145.83333333333334,6.0,13.0,0.0,1.0,13.0,False,False,False,False,False,96.0
K Gowtham,Rajasthan Royals,2019,18.0,19.0,3.0,1.0,1.0,94.73684210526316,120.0,166.0,1.0,20.0,8.3,False,True,False,False,True,46.0
MK Lomror,Rajasthan Royals,2019,8.0,3.0,1.0,2.0,0.0,266.6666666666667,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,10.0
AJ Turner,Rajasthan Royals,2019,3.0,10.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,3.0
S Midhun,Rajasthan Royals,2019,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,0.0,2.0,13.5,False,False,False,False,False,0.0
V Kohli,Royal Challengers Bangalore,2019,464.0,327.0,14.0,46.0,13.0,141.8960244648318,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,546.0
AB de Villiers,Royal Challengers Bangalore,2019,442.0,287.0,10.0,31.0,26.0,154.00696864111498,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,535.0
YS Chahal,Royal Challengers Bangalore,2019,6.0,16.0,2.0,0.0,0.0,37.5,296.0,386.0,18.0,49.333333333333336,7.824324324324325,False,True,False,False,True,456.0
PA Patel,Royal Challengers Bangalore,2019,373.0,265.0,14.0,48.0,10.0,140.75471698113208,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,451.0
MM Ali,Royal Challengers Bangalore,2019,220.0,133.0,6.0,16.0,17.0,165.41353383458647,150.0,169.0,6.0,25.0,6.76,True,True,True,False,False,430.0
MP Stoinis,Royal Challengers Bangalore,2019,211.0,156.0,4.0,14.0,10.0,135.25641025641025,100.0,145.0,2.0,16.666666666666668,8.7,True,True,True,False,False,295.0
Navdeep Saini,Royal Challengers Bangalore,2019,2.0,4.0,1.0,0.0,0.0,50.0,288.0,397.0,11.0,48.0,8.270833333333334,False,True,False,False,True,277.0
UT Yadav,Royal Challengers Bangalore,2019,25.0,25.0,1.0,3.0,1.0,100.0,227.0,371.0,8.0,37.833333333333336,9.806167400881057,False,True,False,False,True,230.0
Mohammed Siraj,Royal Challengers Bangalore,2019,4.0,12.0,1.0,0.0,0.0,33.333333333333336,169.0,269.0,7.0,28.166666666666668,9.550295857988166,False,True,False,False,True,179.0
Gurkeerat Singh,Royal Challengers Bangalore,2019,98.0,70.0,3.0,11.0,2.0,140.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,123.0
SO Hetmyer,Royal Challengers Bangalore,2019,90.0,73.0,5.0,4.0,7.0,123.28767123287672,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,108.0
Washington Sundar,Royal Challengers Bangalore,2019,1.0,3.0,2.0,0.0,0.0,33.333333333333336,54.0,74.0,4.0,9.0,8.222222222222221,False,False,False,False,False,101.0
DW Steyn,Royal Challengers Bangalore,2019,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.0,4.0,8.0,8.625,False,False,False,False,False,100.0
P Negi,Royal Challengers Bangalore,2019,9.0,12.0,4.0,1.0,0.0,75.0,67.0,102.0,3.0,11.166666666666666,9.134328358208956,False,True,False,False,True,85.0
AD Nath,Royal Challengers Bangalore,2019,61.0,57.0,5.0,5.0,2.0,107.01754385964912,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,70.0
C de Grandhomme,Royal Challengers Bangalore,2019,46.0,49.0,2.0,4.0,2.0,93.87755102040816,30.0,55.0,0.0,5.0,11.0,False,False,False,False,False,54.0
S Dube,Royal Challengers Bangalore,2019,40.0,33.0,3.0,1.0,3.0,121.21212121212122,10.0,8.0,0.0,1.6666666666666667,4.8,False,False,False,False,False,47.0
TG Southee,Royal Challengers Bangalore,2019,9.0,9.0,0.0,0.0,0.0,100.0,54.0,118.0,1.0,9.0,13.11111111111111,False,False,False,False,False,34.0
K Khejroliya,Royal Challengers Bangalore,2019,0.0,0.0,0.0,0.0,0.0,0.0,30.0,46.0,1.0,5.0,9.2,False,False,False,False,False,25.0
P Ray Barman,Royal Challengers Bangalore,2019,19.0,24.0,1.0,2.0,0.0,79.16666666666667,24.0,56.0,0.0,4.0,14.0,False,False,False,False,False,21.0
H Klaasen,Royal Challengers Bangalore,2019,9.0,9.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,9.0
DA Warner,Sunrisers Hyderabad,2019,692.0,481.0,10.0,57.0,21.0,143.86694386694387,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,801.0
JM Bairstow,Sunrisers Hyderabad,2019,445.0,281.0,8.0,48.0,18.0,158.3629893238434,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,539.0
KK Ahmed,Sunrisers Hyderabad,2019,0.0,1.0,1.0,0.0,0.0,0.0,209.0,287.0,19.0,34.833333333333336,8.239234449760765,False,True,False,False,True,475.0
Rashid Khan,Sunrisers Hyderabad,2019,34.0,23.0,5.0,2.0,2.0,147.82608695652175,363.0,386.0,17.0,60.5,6.380165289256198,False,True,False,False,True,475.0
MK Pandey,Sunrisers Hyderabad,2019,345.0,264.0,9.0,34.0,6.0,130.6818181818182,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,391.0
Mohammad Nabi,Sunrisers Hyderabad,2019,121.0,77.0,6.0,8.0,8.0,157.14285714285714,175.0,194.0,8.0,29.166666666666668,6.651428571428571,False,True,False,False,True,355.0
B Kumar,Sunrisers Hyderabad,2019,12.0,19.0,3.0,1.0,0.0,63.1578947368421,354.0,461.0,13.0,59.0,7.813559322033898,False,True,False,False,True,338.0
Sandeep Sharma,Sunrisers Hyderabad,2019,6.0,3.0,0.0,1.0,0.0,200.0,256.0,352.0,12.0,42.666666666666664,8.25,False,True,False,False,True,307.0
V Shankar,Sunrisers Hyderabad,2019,244.0,193.0,11.0,11.0,12.0,126.42487046632124,48.0,70.0,1.0,8.0,8.75,True,False,False,True,False,304.0
